file,aHPC,Caudate,NAcc,VTASN
ISC_sub-experimental028sub-experimental044_task-magictrickwatching_z.nii.gz,0.0190697,0.0174766,-0.0133276,0.0143011
ISC_sub-experimental028sub-experimental046_task-magictrickwatching_z.nii.gz,-0.0143332,0.0279319,-0.00850927,0.00257583
ISC_sub-experimental028sub-experimental048_task-magictrickwatching_z.nii.gz,0.00977084,0.00564319,0.0326182,0.000757472
ISC_sub-experimental028sub-experimental050_task-magictrickwatching_z.nii.gz,0.00206344,0.0242488,-0.0228457,-0.00525162
ISC_sub-experimental030sub-experimental032_task-magictrickwatching_z.nii.gz,0.00163193,0.00624567,-0.00898047,0.00644179
ISC_sub-experimental030sub-experimental034_task-magictrickwatching_z.nii.gz,0.0123459,-0.00429427,-0.00195142,0.00447395
ISC_sub-experimental030sub-experimental036_task-magictrickwatching_z.nii.gz,-0.0186634,0.00274159,-0.0102618,-0.0175097
ISC_sub-experimental030sub-experimental038_task-magictrickwatching_z.nii.gz,-0.00070398,0.0155972,0.0235925,0.0244605
ISC_sub-experimental030sub-experimental040_task-magictrickwatching_z.nii.gz,0.00249783,0.0376884,0.0171162,0.0289237
ISC_sub-experimental030sub-experimental042_task-magictrickwatching_z.nii.gz,0.000671159,0.00706388,-0.019975,-0.00157553
ISC_sub-experimental030sub-experimental044_task-magictrickwatching_z.nii.gz,0.0138274,0.0238993,0.0139309,0.00254434
ISC_sub-experimental030sub-experimental046_task-magictrickwatching_z.nii.gz,0.0213767,-3.50848e-05,0.0110642,-0.0103679
ISC_sub-experimental030sub-experimental048_task-magictrickwatching_z.nii.gz,0.00709634,0.0221342,0.00923851,0.0102319
ISC_sub-experimental030sub-experimental050_task-magictrickwatching_z.nii.gz,0.0229249,0.0346653,0.0170262,-0.00953705
ISC_sub-experimental032sub-experimental034_task-magictrickwatching_z.nii.gz,0.0303154,0.0138548,0.0253772,-0.00747226
ISC_sub-experimental032sub-experimental036_task-magictrickwatching_z.nii.gz,0.0188382,0.00931414,0.0213452,-0.0124539
ISC_sub-experimental032sub-experimental038_task-magictrickwatching_z.nii.gz,0.00281522,0.00265045,0.0298149,-0.0107004
ISC_sub-experimental032sub-experimental040_task-magictrickwatching_z.nii.gz,0.00958328,0.0106378,0.00418336,0.0185716
ISC_sub-experimental032sub-experimental042_task-magictrickwatching_z.nii.gz,0.0404785,-0.00112285,-6.02082e-05,-0.00309221
ISC_sub-experimental032sub-experimental044_task-magictrickwatching_z.nii.gz,-0.000110519,0.0108622,-0.00644733,-0.00987701
ISC_sub-experimental032sub-experimental046_task-magictrickwatching_z.nii.gz,0.00936142,0.0100181,-0.00305801,0.0035963
ISC_sub-experimental032sub-experimental048_task-magictrickwatching_z.nii.gz,-0.00880929,0.000120628,0.0125481,-0.00227349
ISC_sub-experimental032sub-experimental050_task-magictrickwatching_z.nii.gz,0.00185919,0.0238984,0.000217751,0.0340454
ISC_sub-experimental034sub-experimental036_task-magictrickwatching_z.nii.gz,-0.00915835,0.0327075,0.0198683,0.0191759
ISC_sub-experimental034sub-experimental038_task-magictrickwatching_z.nii.gz,0.00411991,0.0416232,0.0205274,0.00892057
ISC_sub-experimental034sub-experimental040_task-magictrickwatching_z.nii.gz,0.0012969,0.0163505,-0.014532,0.0264231
ISC_sub-experimental034sub-experimental042_task-magictrickwatching_z.nii.gz,0.0110118,0.013928,0.0161753,-0.00992131
ISC_sub-experimental034sub-experimental044_task-magictrickwatching_z.nii.gz,0.00271846,0.0045784,-0.0172976,-0.00703237
ISC_sub-experimental034sub-experimental046_task-magictrickwatching_z.nii.gz,0.00902816,0.0214428,-0.0141448,0.0238103
ISC_sub-experimental034sub-experimental048_task-magictrickwatching_z.nii.gz,-0.000160459,0.0243667,0.0218521,-0.00563105
ISC_sub-experimental034sub-experimental050_task-magictrickwatching_z.nii.gz,0.00698998,0.0299494,-0.00146827,0.00637121
ISC_sub-experimental036sub-experimental038_task-magictrickwatching_z.nii.gz,0.00655927,0.0317583,-0.00637045,0.00579235
ISC_sub-experimental036sub-experimental040_task-magictrickwatching_z.nii.gz,0.0281459,0.0250962,0.0175473,-0.00821368
ISC_sub-experimental036sub-experimental042_task-magictrickwatching_z.nii.gz,0.0131598,0.0254337,0.0196659,0.00626933
ISC_sub-experimental036sub-experimental044_task-magictrickwatching_z.nii.gz,0.0071321,0.0418411,0.012485,-0.00980654
ISC_sub-experimental036sub-experimental046_task-magictrickwatching_z.nii.gz,-0.0104361,0.0495705,0.00745105,0.0287658
ISC_sub-experimental036sub-experimental048_task-magictrickwatching_z.nii.gz,-0.0144112,0.026604,0.0382966,0.0203644
ISC_sub-experimental036sub-experimental050_task-magictrickwatching_z.nii.gz,0.0186318,0.0296383,-0.00377176,-0.00120594
ISC_sub-experimental038sub-experimental040_task-magictrickwatching_z.nii.gz,-0.0101975,0.0077889,-0.0189188,0.0089472
ISC_sub-experimental038sub-experimental042_task-magictrickwatching_z.nii.gz,0.00562966,0.0166872,0.0125266,0.0145722
ISC_sub-experimental038sub-experimental044_task-magictrickwatching_z.nii.gz,0.00642455,0.023294,-0.00771474,0.0332987
ISC_sub-experimental038sub-experimental046_task-magictrickwatching_z.nii.gz,-0.000937735,0.036494,0.0215634,0.022872
ISC_sub-experimental038sub-experimental048_task-magictrickwatching_z.nii.gz,0.000156497,0.0404278,0.0213036,0.0179997
ISC_sub-experimental038sub-experimental050_task-magictrickwatching_z.nii.gz,0.00347595,0.0590623,0.0195358,-0.0139706
ISC_sub-experimental040sub-experimental042_task-magictrickwatching_z.nii.gz,-0.0101914,0.0127263,-0.000988496,-0.00500236
ISC_sub-experimental040sub-experimental044_task-magictrickwatching_z.nii.gz,0.00906384,0.037027,0.0162976,-0.000349009
ISC_sub-experimental040sub-experimental046_task-magictrickwatching_z.nii.gz,0.00357324,0.0241621,0.0236357,0.0126908
ISC_sub-experimental040sub-experimental048_task-magictrickwatching_z.nii.gz,0.0209357,0.0247619,0.00595257,0.0256244
ISC_sub-experimental040sub-experimental050_task-magictrickwatching_z.nii.gz,-0.00200539,0.0418835,0.0500394,0.0233925
ISC_sub-experimental042sub-experimental044_task-magictrickwatching_z.nii.gz,0.0141083,0.0124177,-0.0187407,0.00793103
ISC_sub-experimental042sub-experimental046_task-magictrickwatching_z.nii.gz,0.000218041,0.00178855,-0.00954055,-0.00143317
ISC_sub-experimental042sub-experimental048_task-magictrickwatching_z.nii.gz,-0.000197924,0.0242572,0.04342,-0.00917435
ISC_sub-experimental042sub-experimental050_task-magictrickwatching_z.nii.gz,0.011194,0.00706828,0.00374165,0.00407883
ISC_sub-experimental044sub-experimental046_task-magictrickwatching_z.nii.gz,-0.00951916,-0.00143569,-0.0179624,0.0238406
ISC_sub-experimental044sub-experimental048_task-magictrickwatching_z.nii.gz,0.0109128,0.0295338,0.0297113,0.0134484
ISC_sub-experimental044sub-experimental050_task-magictrickwatching_z.nii.gz,0.000323688,0.0441493,0.00982175,-0.00614263
ISC_sub-experimental046sub-experimental048_task-magictrickwatching_z.nii.gz,0.00497739,0.033438,0.00497939,0.0138656
ISC_sub-experimental046sub-experimental050_task-magictrickwatching_z.nii.gz,-0.00203163,0.0363179,-0.017501,-0.00425065
ISC_sub-experimental048sub-experimental050_task-magictrickwatching_z.nii.gz,0.0133819,0.0287003,-0.0183134,-0.00807039
