Subj1	Subj2	grp	uniqueCur_highConf	grUniqueCur_highConf	uniqueMem_highConf	grUniqueMem_highConf	curBetaFull_highConf	grCurBetaFull_highConf	curBetaRed_highConf	grCurBetaRed_highConf	InputFile	\
sub-control019	sub-control027	1	-0.122261972	-0.122261972	0.185290965	0.185290965	-0.031516309	-0.031516309	-0.054050325	-0.054050325	ISC_sub-control019sub-control027_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-control029	1	0.205480333	0.205480333	-0.201232081	-0.201232081	-0.021658705	-0.021658705	-0.03287169	-0.03287169	ISC_sub-control019sub-control029_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-control031	1	0.13409948	0.13409948	0.022074913	0.022074913	-0.021039198	-0.021039198	-0.046857649	-0.046857649	ISC_sub-control019sub-control031_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-control033	1	-0.24403263	-0.24403263	0.079027018	0.079027018	-0.021730323	-0.021730323	-0.037480971	-0.037480971	ISC_sub-control019sub-control033_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-control035	1	-0.168779447	-0.168779447	-0.19538215	-0.19538215	0.015144229	0.015144229	0.023584884	0.023584884	ISC_sub-control019sub-control035_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-control037	1	0.139440594	0.139440594	-0.228868659	-0.228868659	-0.008765988	-0.008765988	-0.014692517	-0.014692517	ISC_sub-control019sub-control037_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-control039	1	0.279803918	0.279803918	-0.019416512	-0.019416512	-0.036627563	-0.036627563	-0.060545926	-0.060545926	ISC_sub-control019sub-control039_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-control041	1	0.044284073	0.044284073	-0.02997282	-0.02997282	-0.025036737	-0.025036737	-0.040951162	-0.040951162	ISC_sub-control019sub-control041_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-control043	1	-0.075500785	-0.075500785	0.050364116	0.050364116	-0.031161873	-0.031161873	-0.049450349	-0.049450349	ISC_sub-control019sub-control043_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-control045	1	0.127221691	0.127221691	0.275343009	0.275343009	-0.027849493	-0.027849493	-0.044498296	-0.044498296	ISC_sub-control019sub-control045_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-control047	1	0.01635532	0.01635532	0.138871701	0.138871701	-0.02754163	-0.02754163	-0.041366037	-0.041366037	ISC_sub-control019sub-control047_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-control049	1	-0.137206333	-0.137206333	0.12485798	0.12485798	-0.048202806	-0.048202806	-0.091237648	-0.091237648	ISC_sub-control019sub-control049_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental004	0	0.049849269	0	-0.168121418	0	-0.004716657	0	-0.011516626	0	ISC_sub-control019sub-experimental004_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental005	0	0.020290603	0	-0.04272105	0	-0.03734593	0	-0.062503428	0	ISC_sub-control019sub-experimental005_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental006	0	0.23334	0	0.033442975	0	-0.034559953	0	-0.059503126	0	ISC_sub-control019sub-experimental006_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental008	0	0.324377369	0	-0.183162595	0	-0.004809344	0	-0.011410003	0	ISC_sub-control019sub-experimental008_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental010	0	-0.117666042	0	-0.137502425	0	0.007996186	0	0.011016972	0	ISC_sub-control019sub-experimental010_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental012	0	0.071887407	0	0.488198005	0	-0.069835467	0	-0.122366261	0	ISC_sub-control019sub-experimental012_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental014	0	0.112222829	0	0.068657396	0	-0.046099923	0	-0.075191309	0	ISC_sub-control019sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental016	0	0.131340172	0	-0.146516245	0	-0.01785313	0	-0.026939153	0	ISC_sub-control019sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental018	0	0.101752921	0	-0.056783297	0	-0.000257155	0	-0.000625293	0	ISC_sub-control019sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental020	0	-0.116281873	0	0.21596879	0	-0.046485398	0	-0.074426913	0	ISC_sub-control019sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental022	0	0.175913388	0	-0.293475108	0	-0.03723447	0	-0.066409401	0	ISC_sub-control019sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental024	0	0.233435097	0	0.089494343	0	-0.028148665	0	-0.049646316	0	ISC_sub-control019sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental026	0	-0.060675352	0	-0.060844382	0	-0.024712246	0	-0.038706761	0	ISC_sub-control019sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental028	0	0.040584212	0	-0.278046027	0	-0.028219413	0	-0.050834336	0	ISC_sub-control019sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental030	0	-0.106412108	0	-0.005852932	0	-0.00280422	0	0.00079879	0	ISC_sub-control019sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental032	0	-0.159959986	0	0.111048147	0	-0.028508125	0	-0.051391882	0	ISC_sub-control019sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental034	0	-0.061882638	0	0.186513067	0	-0.007401989	0	-0.01061857	0	ISC_sub-control019sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental036	0	0.485958152	0	0.177861397	0	-0.024583019	0	-0.040967885	0	ISC_sub-control019sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental038	0	0.163810412	0	0.037252446	0	-0.034002912	0	-0.057775154	0	ISC_sub-control019sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental040	0	0.449623358	0	0.021592982	0	-0.03348453	0	-0.054291366	0	ISC_sub-control019sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental042	0	0.072689636	0	0.15894613	0	-0.052321368	0	-0.084995241	0	ISC_sub-control019sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental044	0	0.007672606	0	-0.059428344	0	-0.066073245	0	-0.113458125	0	ISC_sub-control019sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental046	0	-0.072760717	0	0.078792498	0	-0.047702335	0	-0.084729659	0	ISC_sub-control019sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental048	0	-0.16670732	0	0.093433379	0	-0.037161097	0	-0.062064613	0	ISC_sub-control019sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-control019	sub-experimental050	0	0.347991866	0	-0.182136531	0	-0.038023124	0	-0.064399152	0	ISC_sub-control019sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control023	1	-0.147911113	-0.147911113	0.025287583	0.025287583	-0.022141815	-0.022141815	-0.037069673	-0.037069673	ISC_sub-control021sub-control023_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control025	1	-0.146508083	-0.146508083	0.061079665	0.061079665	-0.035137247	-0.035137247	-0.06515222	-0.06515222	ISC_sub-control021sub-control025_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control027	1	0.053122954	0.053122954	-0.030399807	-0.030399807	-0.029042328	-0.029042328	-0.053297868	-0.053297868	ISC_sub-control021sub-control027_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control029	1	-0.047497855	-0.047497855	-0.143092161	-0.143092161	-0.019184723	-0.019184723	-0.032119233	-0.032119233	ISC_sub-control021sub-control029_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control031	1	0.357111186	0.357111186	-0.080755271	-0.080755271	-0.018565217	-0.018565217	-0.046105192	-0.046105192	ISC_sub-control021sub-control031_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control033	1	-0.086745869	-0.086745869	-0.017148872	-0.017148872	-0.019256342	-0.019256342	-0.036728514	-0.036728514	ISC_sub-control021sub-control033_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control035	1	-0.246493962	-0.246493962	-0.172991107	-0.172991107	0.01761821	0.01761821	0.02433734	0.02433734	ISC_sub-control021sub-control035_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control037	1	0.237661459	0.237661459	-0.062967125	-0.062967125	-0.006292007	-0.006292007	-0.013940061	-0.013940061	ISC_sub-control021sub-control037_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control039	1	-0.009526625	-0.009526625	-0.185974359	-0.185974359	-0.034153582	-0.034153582	-0.059793469	-0.059793469	ISC_sub-control021sub-control039_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control041	1	-0.328194859	-0.328194859	-0.20871536	-0.20871536	-0.022562756	-0.022562756	-0.040198706	-0.040198706	ISC_sub-control021sub-control041_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control043	1	-0.177160295	-0.177160295	-0.017782771	-0.017782771	-0.028687892	-0.028687892	-0.048697892	-0.048697892	ISC_sub-control021sub-control043_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control045	1	0.254934733	0.254934733	0.042618161	0.042618161	-0.025375511	-0.025375511	-0.043745839	-0.043745839	ISC_sub-control021sub-control045_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control047	1	0.007122106	0.007122106	0.056195618	0.056195618	-0.025067649	-0.025067649	-0.04061358	-0.04061358	ISC_sub-control021sub-control047_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-control049	1	-0.196793269	-0.196793269	-0.175714169	-0.175714169	-0.045728825	-0.045728825	-0.090485191	-0.090485191	ISC_sub-control021sub-control049_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental004	0	-0.064559368	0	0.017667822	0	-0.002242676	0	-0.01076417	0	ISC_sub-control021sub-experimental004_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental005	0	-0.028290328	0	0.013818656	0	-0.034871949	0	-0.061750971	0	ISC_sub-control021sub-experimental005_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental006	0	0.031801503	0	-0.148799879	0	-0.032085972	0	-0.058750669	0	ISC_sub-control021sub-experimental006_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental008	0	-0.148819483	0	0.022284366	0	-0.002335363	0	-0.010657546	0	ISC_sub-control021sub-experimental008_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental010	0	0.061453576	0	-0.127456214	0	0.010470167	0	0.011769428	0	ISC_sub-control021sub-experimental010_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental012	0	-0.015661608	0	0.092784469	0	-0.067361486	0	-0.121613804	0	ISC_sub-control021sub-experimental012_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental014	0	0.081388602	0	0.273562571	0	-0.043625942	0	-0.074438852	0	ISC_sub-control021sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental016	0	-0.053782541	0	-0.098300019	0	-0.015379149	0	-0.026186697	0	ISC_sub-control021sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental018	0	-0.21915424	0	-0.174489029	0	0.002216826	0	0.000127164	0	ISC_sub-control021sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental020	0	-0.13756009	0	0.147577714	0	-0.044011417	0	-0.073674457	0	ISC_sub-control021sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental022	0	-0.103440911	0	-0.220083916	0	-0.034760489	0	-0.065656945	0	ISC_sub-control021sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental024	0	-0.028568837	0	-0.347059889	0	-0.025674684	0	-0.048893859	0	ISC_sub-control021sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental026	0	-0.145143176	0	0.115113125	0	-0.022238265	0	-0.037954305	0	ISC_sub-control021sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental028	0	0.008775021	0	0.016702874	0	-0.025745432	0	-0.05008188	0	ISC_sub-control021sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental030	0	-0.031873454	0	0.015876986	0	-0.000330239	0	0.001551247	0	ISC_sub-control021sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental032	0	0.005932357	0	0.016858621	0	-0.026034144	0	-0.050639425	0	ISC_sub-control021sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental034	0	0.113651428	0	0.047380703	0	-0.004928008	0	-0.009866114	0	ISC_sub-control021sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental036	0	-0.178586826	0	-0.1359099	0	-0.022109038	0	-0.040215429	0	ISC_sub-control021sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental038	0	0.151147145	0	-0.035770475	0	-0.03152893	0	-0.057022698	0	ISC_sub-control021sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental040	0	-0.071202164	0	-0.14315639	0	-0.031010548	0	-0.05353891	0	ISC_sub-control021sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental042	0	0.089921312	0	0.234505966	0	-0.049847387	0	-0.084242784	0	ISC_sub-control021sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental044	0	0.060585315	0	-0.102129158	0	-0.063599264	0	-0.112705669	0	ISC_sub-control021sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental046	0	0.126346269	0	0.006300773	0	-0.045228354	0	-0.083977202	0	ISC_sub-control021sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental048	0	-0.174956275	0	0.021854366	0	-0.034687116	0	-0.061312156	0	ISC_sub-control021sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-control021	sub-experimental050	0	0.074063978	0	-0.229809268	0	-0.035549143	0	-0.063646695	0	ISC_sub-control021sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-control025	1	-0.055681665	-0.055681665	0.047903247	0.047903247	-0.002780049	-0.002780049	-0.002756865	-0.002756865	ISC_sub-control023sub-control025_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-control027	1	-0.131196943	-0.131196943	-0.090131581	-0.090131581	0.00331487	0.00331487	0.009097487	0.009097487	ISC_sub-control023sub-control027_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-control029	1	0.009071271	0.009071271	-0.074795971	-0.074795971	0.013172474	0.013172474	0.030276122	0.030276122	ISC_sub-control023sub-control029_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-control031	1	-0.253325479	-0.253325479	-0.132416234	-0.132416234	0.013791981	0.013791981	0.016290163	0.016290163	ISC_sub-control023sub-control031_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-control033	1	-0.109581467	-0.109581467	0.053747426	0.053747426	0.013100856	0.013100856	0.025666841	0.025666841	ISC_sub-control023sub-control033_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-control035	1	0.049911609	0.049911609	-0.016191801	-0.016191801	0.049975408	0.049975408	0.086732696	0.086732696	ISC_sub-control023sub-control035_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-control037	1	0.181582902	0.181582902	0.003007874	0.003007874	0.026065191	0.026065191	0.048455295	0.048455295	ISC_sub-control023sub-control037_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-control039	1	0.173423458	0.173423458	0.035350759	0.035350759	-0.001796384	-0.001796384	0.002601886	0.002601886	ISC_sub-control023sub-control039_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-control041	1	-0.092483003	-0.092483003	0.001920537	0.001920537	0.009794442	0.009794442	0.02219665	0.02219665	ISC_sub-control023sub-control041_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-control043	1	-0.127414336	-0.127414336	0.283020839	0.283020839	0.003669306	0.003669306	0.013697463	0.013697463	ISC_sub-control023sub-control043_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-control045	1	-0.17600039	-0.17600039	0.078291035	0.078291035	0.006981686	0.006981686	0.018649516	0.018649516	ISC_sub-control023sub-control045_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-control047	1	-0.297353815	-0.297353815	0.084939893	0.084939893	0.007289549	0.007289549	0.021781775	0.021781775	ISC_sub-control023sub-control047_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-control049	1	-0.182385088	-0.182385088	0.038047394	0.038047394	-0.013371627	-0.013371627	-0.028089836	-0.028089836	ISC_sub-control023sub-control049_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-experimental004	0	-0.004221492	0	-0.146362918	0	0.030114522	0	0.051631185	0	ISC_sub-control023sub-experimental004_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-experimental005	0	-0.152375178	0	-0.133855895	0	-0.002514751	0	0.000644384	0	ISC_sub-control023sub-experimental005_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-experimental006	0	-0.160511283	0	-0.088525471	0	0.000271226	0	0.003644686	0	ISC_sub-control023sub-experimental006_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-experimental008	0	0.046424461	0	0.15052572	0	0.030021835	0	0.051737809	0	ISC_sub-control023sub-experimental008_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-experimental010	0	-0.088544158	0	-0.282433892	0	0.042827365	0	0.074164784	0	ISC_sub-control023sub-experimental010_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-experimental012	0	-0.084922554	0	0.158883301	0	-0.035004288	0	-0.059218449	0	ISC_sub-control023sub-experimental012_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-experimental014	0	-0.165395712	0	0.082403784	0	-0.011268744	0	-0.012043497	0	ISC_sub-control023sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-experimental016	0	-0.113176689	0	-0.214573559	0	0.016978049	0	0.036208659	0	ISC_sub-control023sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-experimental018	0	-0.072606092	0	-0.388697326	0	0.034574024	0	0.062522519	0	ISC_sub-control023sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-experimental020	0	0.013876934	0	0.072581579	0	-0.011654219	0	-0.011279102	0	ISC_sub-control023sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-control023	sub-experimental022	0	-0.069721527	0	-0.023250379	0	-0.002403291	0	-0.00326159	0	ISC_sub-control023sub-experimental022_task-magictrickwatching_z.nii.gz	\
